survey_year,stratum,survey_species,estimate,standard_error
1957,32,MALL,938998,102788
1957,32,NOPI,1057436,176884
1957,32,NSHO,169513,21570
1957,32,POND,344416,31517
1957,32,REDH,45749,16351
1957,32,RUDU,42524,31455
1957,32,SCAU,237335,54967
1957,33,AMCO,781,781
1957,33,AMWI,25339,11211
1957,33,BWTE,49296,13555
1957,33,CANV,1492,881
1957,33,GADW,16962,4067
1957,33,MALL,168424,18327
1957,33,NOPI,242491,58079
1957,33,NSHO,15218,3000
1957,33,POND,72860,7469
1957,33,RUDU,9079,8791
1957,33,SCAU,24902,14876
1957,34,AGWT,70150,32049
1957,34,AMCO,37438,7711
1957,34,AMWI,223272,70254
1957,34,BWTE,451825,93035
1957,34,CANV,57949,17485
1957,34,GADW,43504,14572
1957,34,MALL,880904,134643
1957,34,NOPI,241686,49196
1957,34,NSHO,107963,18738
1957,34,POND,636051,88094
1957,34,REDH,49101,13722
1957,34,RNDU,10947,4857
1957,34,RUDU,26244,11905
1957,34,SCAU,112071,30651
1957,35,AGWT,16065,9911
1957,35,AMCO,8262,2275
1957,35,AMWI,62883,19550
1957,35,BWTE,313165,46147
1957,35,CANV,24883,9157
1957,35,GADW,15122,4075
1957,35,MALL,300560,46568
1957,35,NOPI,172558,20664
1957,35,NSHO,61811,18503
1957,35,POND,299313,36109
1957,35,REDH,8612,2555
1957,35,RUDU,2372,1517
1957,35,SCAU,34292,10495
1957,36,AMCO,510,21336
1957,36,MALL,13377,10527
1957,36,POND,82296,35626
1957,37,AGWT,12057,7049
1957,37,AMCO,7280,3651
1957,37,AMWI,34044,14657
1957,37,BWTE,128415,35317
1957,37,CANV,10233,3045
1957,37,GADW,5341,3450
1957,37,GOLD,10511,4756
1957,37,MALL,292985,73356
1957,37,NOPI,77343,41689
1957,37,NSHO,27289,12746
1957,37,POND,324959,59829
1957,37,REDH,17830,10063
1957,37,RNDU,830,917
1957,37,RUDU,7122,5780
1957,37,SCAU,80199,50064
1957,38,AMCO,131,131
1957,38,BWTE,24517,11465
1957,38,MALL,27560,10970
1957,38,NOPI,16311,4556
1957,38,NSHO,10610,4100
1957,38,POND,34139,785
1957,38,SCAU,553,632
1957,39,AGWT,2600,1488
1957,39,AMCO,4923,1948
1957,39,AMWI,20911,7139
1957,39,BWTE,105820,20628
1957,39,CANV,6032,1936
1957,39,GADW,4991,1869
1957,39,MALL,111891,19324
1957,39,NOPI,47832,11353
1957,39,NSHO,22754,6255
1957,39,POND,96530,15628
1957,39,REDH,3717,1709
1957,39,RNDU,1671,908
1957,39,RUDU,3840,1961
1957,39,SCAU,25512,9871
1957,40,AGWT,14930,4401
1957,40,AMCO,14986,3594
1957,40,AMWI,60037,11965
1957,40,BUFF,1197,1227
1957,40,BWTE,132504,27484
1957,40,CANV,32240,10457
1957,40,GADW,13227,3238
1957,40,GOLD,6941,3397
1957,40,MALL,267132,26523
1957,40,NOPI,50795,6090
1957,40,NSHO,24780,2558
1957,40,POND,183100,17992
1957,40,REDH,16435,3955
1957,40,RNDU,4454,1498
1957,40,RUDU,13963,3801
1957,40,SCAU,81227,22143
1957,50,MALL,69412,19214
1957,50,MERG,68046,26616
1957,50,SCAU,74774,25783
1957,75,AGWT,11259,2202
1957,75,AMWI,130798,67080
1957,75,BUFF,20100,8349
1957,75,BWTE,14806,17968
1957,75,CANV,9918,12059
1957,75,GOLD,51842,26327
1957,75,MALL,114110,85237
1957,75,MERG,10335,8224
1957,75,NOPI,36926,42549
1957,75,NSHO,10024,8926
1957,75,REDH,2233,1740
1957,75,RNDU,9622,3855
1957,75,SCAU,53166,8567
1957,76,AGWT,26365,47976
1957,76,AMWI,104419,38884
1957,76,BUFF,40876,30225
1957,76,MALL,115180,98069
1957,76,MERG,2135,15147
1957,76,NOPI,4473,26108
1957,76,REDH,15688,15762
1957,76,RNDU,20278,14693
1957,76,SCAU,169424,63256
1957,77,AGWT,284710,97517
1957,77,AMWI,277559,55679
1957,77,BUFF,98777,37712
1957,77,CAGO,7726,7726
1957,77,GOLD,10084,2937
1957,77,MALL,275547,87599
1957,77,MERG,5322,5127
1957,77,NOPI,22292,14823
1957,77,NSHO,38997,26738
1957,77,RNDU,58956,18442
1957,77,RUDU,4148,3213
1957,77,SCAU,267076,101850
1958,1,AGWT,814,803
1958,1,BUFF,341,302
1958,1,MALL,655,646
1958,1,NOPI,4265,1737
1958,1,SCAU,2754,1155
1958,2,AGWT,1155,1209
1958,2,AMWI,1900,1207
1958,2,BUFF,1934,918
1958,2,CAGO,1502,1502
1958,2,GOLD,1406,786
1958,2,MALL,2323,1074
1958,2,NOPI,5231,2961
1958,2,SCAU,13139,3118
1958,3,AGWT,24477,11047
1958,3,AMWI,14790,4976
1958,3,BUFF,10887,4278
1958,3,CAGO,3482,3482
1958,3,CANV,11941,4538
1958,3,GOLD,5589,2261
1958,3,MALL,57859,21853
1958,3,MERG,439,307
1958,3,NOPI,52841,16497
1958,3,NSHO,1155,845
1958,3,SCAU,95188,30131
1958,4,AGWT,28781,19841
1958,4,AMWI,49334,11630
1958,4,BUFF,2008,895
1958,4,CAGO,3119,3119
1958,4,CANV,10182,5709
1958,4,GOLD,5841,3033
1958,4,MALL,43424,10613
1958,4,NOPI,86236,27943
1958,4,NSHO,9958,5641
1958,4,SCAU,132512,32818
1958,5,AGWT,4719,3304
1958,5,AMWI,5436,1525
1958,5,CAGO,49709,49709
1958,5,GOLD,766,729
1958,5,MALL,13291,2147
1958,5,NOPI,29927,8274
1958,5,NSHO,1425,762
1958,5,SCAU,11223,2482
1958,6,AMWI,5886,2355
1958,6,BUFF,544,367
1958,6,CAGO,16915,16915
1958,6,CANV,712,662
1958,6,GOLD,1056,984
1958,6,MALL,8897,4970
1958,6,NOPI,27251,13189
1958,6,NSHO,491,497
1958,6,SCAU,27866,10811
1958,7,AGWT,355,4409
1958,7,AMWI,1722,6282
1958,7,CAGO,21140,30155
1958,7,GADW,121,135
1958,7,MALL,5718,5006
1958,7,NOPI,2716,3168
1958,7,NSHO,402,1962
1958,7,SCAU,1093,9648
1958,8,AGWT,4137,4190
1958,8,AMWI,3797,2587
1958,8,CAGO,22873,22873
1958,8,GOLD,7139,5552
1958,8,MALL,11242,7723
1958,8,NOPI,19115,9770
1958,8,SCAU,70806,24040
1958,9,AGWT,2223,2250
1958,9,AMWI,27544,7390
1958,9,CAGO,244288,244288
1958,9,GOLD,7673,4419
1958,9,MALL,29851,12779
1958,9,MERG,339,313
1958,9,NOPI,325598,78278
1958,9,NSHO,1008,927
1958,9,SCAU,305679,50553
1958,10,AMWI,2768,1415
1958,10,CAGO,8686,8686
1958,10,GOLD,868,882
1958,10,MALL,4622,4622
1958,10,MERG,306,311
1958,10,NOPI,85097,27248
1958,10,SCAU,45466,21693
1958,11,AGWT,1597,1551
1958,11,AMWI,5129,1990
1958,11,CAGO,14071,14071
1958,11,MALL,5361,2650
1958,11,NOPI,72815,16542
1958,11,NSHO,1448,903
1958,11,SCAU,51523,12724
1958,12,AGWT,4292,1883
1958,12,AMWI,22444,12579
1958,12,CANV,16454,7765
1958,12,GOLD,8681,4518
1958,12,MALL,2696,1113
1958,12,MERG,279,171
1958,12,NOPI,41386,10104
1958,12,NSHO,2292,1590
1958,12,SCAU,39548,14051
1958,13,AGWT,21505,8137
1958,13,AMWI,40890,7917
1958,13,CAGO,1516,1516
1958,13,CANV,3553,3553
1958,13,GOLD,3954,3954
1958,13,MALL,37522,8540
1958,13,MERG,3142,1626
1958,13,NOPI,225603,134309
1958,13,SCAU,64789,24934
1958,14,AGWT,34958,16486
1958,14,AMWI,127397,39232
1958,14,CAGO,8628,8628
1958,14,GOLD,70703,32008
1958,14,MALL,28057,7795
1958,14,MERG,28378,12665
1958,14,NOPI,123428,35460
1958,14,SCAU,693759,103342
1958,15,AMWI,15486,41049
1958,15,CAGO,110269,110269
1958,15,MALL,20463,43783
1958,15,MERG,53949,11998
1958,15,NOPI,33180,99921
1958,15,SCAU,174377,166537
1958,16,AMWI,16810,12107
1958,16,BUFF,2992,3590
1958,16,MALL,40724,7892
1958,16,MERG,29282,12452
1958,16,NOPI,43222,22712
1958,16,SCAU,234286,94540
1958,17,AGWT,231405,174636
1958,17,AMWI,212663,110754
1958,17,BUFF,15664,5031
1958,17,BWTE,24327,33676
1958,17,CAGO,68535,68535
1958,17,GOLD,4255,3002
1958,17,MALL,377914,157432
1958,17,MERG,3006,2118
1958,17,NOPI,263968,113506
1958,17,NSHO,90625,119834
1958,17,SCAU,262617,114850
1958,18,AGWT,61355,14174
1958,18,AMWI,32406,5013
1958,18,BUFF,2884,4286
1958,18,MALL,35684,11944
1958,18,MERG,1660,917
1958,18,NOPI,13887,1144
1958,18,NSHO,4551,6801
1958,18,RNDU,5246,7824
1958,18,SCAU,234794,78610
1958,20,AGWT,9711,3304
1958,20,AMWI,35905,6363
1958,20,BUFF,5706,2700
1958,20,BWTE,25524,6954
1958,20,CANV,30755,21202
1958,20,GADW,626,320
1958,20,GOLD,43153,19714
1958,20,MALL,103644,41618
1958,20,MERG,2496,1305
1958,20,NOPI,46433,18739
1958,20,NSHO,11525,2790
1958,20,REDH,11542,3062
1958,20,RNDU,1868,890
1958,20,RUDU,4593,2926
1958,20,SCAU,18700,4486
1958,21,BWTE,36317,38365
1958,21,CAGO,6496,6496
1958,21,GOLD,93160,72656
1958,21,MALL,47411,19886
1958,21,MERG,20939,19800
1958,21,SCAU,42948,10575
1958,22,AMWI,2144,2499
1958,22,BUFF,5815,2887
1958,22,BWTE,77415,36700
1958,22,GOLD,34526,28623
1958,22,MALL,306631,128723
1958,22,MERG,1913,1018
1958,22,NOPI,7000,1300
1958,22,NSHO,2622,3058
1958,22,SCAU,56043,7382
1958,23,AMWI,6306,6223
1958,23,BUFF,9771,5733
1958,23,BWTE,11381,10510
1958,23,GOLD,21896,14349
1958,23,MALL,160060,52734
1958,23,MERG,33748,15528
1958,23,SCAU,61113,17558
1958,24,AMWI,15191,7031
1958,24,BUFF,11770,3356
1958,24,BWTE,18280,19025
1958,24,CAGO,46594,46594
1958,24,CANV,2298,2393
1958,24,GOLD,41563,18108
1958,24,MALL,390496,86396
1958,24,MERG,32747,15439
1958,24,NOPI,2361,2796
1958,24,SCAU,199814,50313
1958,25,AMWI,39645,18445
1958,25,BUFF,1675,1295
1958,25,BWTE,78064,38789
1958,25,CAGO,5585,5585
1958,25,CANV,20285,15167
1958,25,GOLD,6371,6613
1958,25,MALL,195943,62650
1958,25,MERG,964,845
1958,25,NOPI,21176,4670
1958,25,NSHO,881,676
1958,25,SCAU,62376,5178
1958,26,AGWT,148852,34770
1958,26,AMCO,58280,9193
1958,26,AMWI,287178,23618
1958,26,BUFF,34974,9286
1958,26,BWTE,708447,85824
1958,26,CAGO,7263,7263
1958,26,CANV,144827,55497
1958,26,GADW,116973,20523
1958,26,GOLD,6099,2767
1958,26,MALL,1165780,83279
1958,26,MERG,5940,5876
1958,26,NOPI,337482,36345
1958,26,NSHO,191230,20492
1958,26,POND,403035,42428
1958,26,REDH,83501,16503
1958,26,RNDU,3834,3346
1958,26,RUDU,41263,10960
1958,26,SCAU,291365,26900
1958,27,AGWT,38169,13142
1958,27,AMCO,18348,4444
1958,27,AMWI,123462,18496
1958,27,BUFF,2003,875
1958,27,BWTE,259742,76325
1958,27,CAGO,2402,2402
1958,27,CANV,8076,3204
1958,27,GADW,61755,11879
1958,27,MALL,434958,33213
1958,27,NOPI,281357,37405
1958,27,NSHO,117653,10033
1958,27,POND,163615,27905
1958,27,REDH,20233,8646
1958,27,RNDU,296,296
1958,27,RUDU,5556,1973
1958,27,SCAU,91698,27518
1958,28,AGWT,13804,5377
1958,28,AMCO,13532,3626
1958,28,AMWI,95923,13804
1958,28,BUFF,1159,751
1958,28,BWTE,88232,19292
1958,28,CAGO,15010,15010
1958,28,CANV,7080,3679
1958,28,GADW,28300,7206
1958,28,GOLD,1471,1005
1958,28,MALL,268124,18951
1958,28,NOPI,393745,47660
1958,28,NSHO,95245,20795
1958,28,POND,115683,16587
1958,28,REDH,17353,6635
1958,28,RNDU,342,331
1958,28,RUDU,3723,1526
1958,28,SCAU,65938,12680
1958,29,AGWT,4252,4181
1958,29,AMCO,7909,3329
1958,29,AMWI,42320,13704
1958,29,BUFF,1339,879
1958,29,BWTE,22122,10503
1958,29,CAGO,10703,10703
1958,29,CANV,8724,4482
1958,29,GADW,12559,4444
1958,29,GOLD,1510,1535
1958,29,MALL,203340,43110
1958,29,NOPI,211286,43050
1958,29,NSHO,38129,12397
1958,29,POND,98759,27090
1958,29,REDH,6118,2902
1958,29,RUDU,1042,1025
1958,29,SCAU,41624,19231
1958,30,AGWT,39177,11279
1958,30,AMCO,22050,5050
1958,30,AMWI,72132,12980
1958,30,BUFF,2527,1576
1958,30,BWTE,61704,14266
1958,30,CANV,61046,33802
1958,30,GADW,19054,6229
1958,30,GOLD,8288,5601
1958,30,MALL,529337,46056
1958,30,NOPI,178391,32953
1958,30,NSHO,31748,4146
1958,30,POND,209975,33568
1958,30,REDH,30503,14607
1958,30,RNDU,1240,870
1958,30,RUDU,13987,6984
1958,30,SCAU,93775,41906
1958,31,AGWT,38782,11041
1958,31,AMCO,55463,17122
1958,31,AMWI,122858,23812
1958,31,BUFF,2439,1771
1958,31,BWTE,109946,38624
1958,31,CAGO,7775,7775
1958,31,CANV,40666,19979
1958,31,GADW,42036,16102
1958,31,GOLD,1524,1644
1958,31,MALL,1204891,217117
1958,31,NOPI,460825,155323
1958,31,NSHO,116282,29644
1958,31,POND,318945,69095
1958,31,REDH,54773,14778
1958,31,RNDU,2128,2143
1958,31,RUDU,16875,12229
1958,31,SCAU,97365,31290
1958,32,AGWT,10706,4435
1958,32,AMCO,17941,4309
1958,32,AMWI,91023,15022
1958,32,BWTE,80419,16632
1958,32,CAGO,2202,2202
1958,32,CANV,38467,18460
1958,32,GADW,31242,6787
1958,32,MALL,881513,99168
1958,32,NOPI,583920,90030
1958,32,NSHO,72076,16939
1958,32,POND,368032,24877
1958,32,REDH,19773,5697
1958,32,RNDU,1808,1273
1958,32,RUDU,32012,23885
1958,32,SCAU,103088,30268
1958,33,AMCO,5205,3731
1958,33,AMWI,17627,3618
1958,33,BWTE,34507,9146
1958,33,CAGO,4183,4183
1958,33,CANV,746,722
1958,33,GADW,12722,7265
1958,33,MALL,175574,21457
1958,33,NOPI,231592,54706
1958,33,NSHO,21136,8240
1958,33,POND,108156,7358
1958,33,SCAU,9961,6857
1958,34,AGWT,65473,20155
1958,34,AMCO,13595,3034
1958,34,BUFF,482,482
1958,34,BWTE,957014,297788
1958,34,CANV,66482,19779
1958,34,GADW,22788,6888
1958,34,MALL,1401157,251641
1958,34,NOPI,220744,24829
1958,34,NSHO,61391,16405
1958,34,POND,466716,88235
1958,34,REDH,32849,8387
1958,34,RNDU,2898,1840
1958,34,RUDU,2763,2763
1958,34,SCAU,146045,39093
1958,35,AGWT,28114,10884
1958,35,AMCO,13292,3955
1958,35,BUFF,2070,1972
1958,35,BWTE,407114,92836
1958,35,CANV,42266,14043
1958,35,GADW,8895,3092
1958,35,MALL,341486,69147
1958,35,NOPI,137560,40607
1958,35,NSHO,32724,10686
1958,35,POND,343959,60552
1958,35,REDH,5642,2479
1958,35,RNDU,3595,2830
1958,35,RUDU,593,565
1958,35,SCAU,69720,40694
1958,36,AMWI,11702,3449
1958,36,BWTE,8671,11301
1958,36,CANV,11608,3237
1958,36,MALL,31770,10427
1958,36,NSHO,3440,6346
1958,36,POND,31778,35271
1958,37,AGWT,12057,10529
1958,37,AMCO,27501,24447
1958,37,AMWI,205809,57881
1958,37,BUFF,6213,6871
1958,37,BWTE,392123,69453
1958,37,CANV,41956,14825
1958,37,GADW,13353,6212
1958,37,GOLD,27328,18728
1958,37,MALL,323927,55476
1958,37,NOPI,58372,26718
1958,37,NSHO,14554,7922
1958,37,POND,192648,52947
1958,37,REDH,65971,37190
1958,37,RNDU,8301,7025
1958,37,RUDU,5342,3937
1958,37,SCAU,282118,121389
1958,38,AMCO,1179,714
1958,38,AMWI,12032,9097
1958,38,BWTE,15601,8619
1958,38,GADW,1298,982
1958,38,MALL,18922,12368
1958,38,NOPI,7801,5859
1958,38,NSHO,5305,3985
1958,38,POND,39585,1227
1958,38,REDH,1733,1311
1958,38,SCAU,15756,11916
1958,39,AGWT,19067,6756
1958,39,AMCO,28101,14527
1958,39,AMWI,81420,19820
1958,39,BUFF,715,493
1958,39,BWTE,281857,54060
1958,39,CAGO,3256,3256
1958,39,CANV,19934,6905
1958,39,GADW,6910,2408
1958,39,MALL,154558,25589
1958,39,NOPI,59580,15300
1958,39,NSHO,37662,9823
1958,39,POND,166418,28532
1958,39,REDH,5767,1530
1958,39,RNDU,4654,3360
1958,39,RUDU,2560,1417
1958,39,SCAU,59773,32502
1958,40,AGWT,43583,8553
1958,40,AMCO,20179,4717
1958,40,BUFF,2290,1286
1958,40,BWTE,421910,51236
1958,40,CANV,44532,10817
1958,40,GADW,12492,3859
1958,40,GOLD,894,686
1958,40,MALL,391430,38703
1958,40,MERG,193,196
1958,40,NOPI,61642,9978
1958,40,NSHO,22436,4164
1958,40,POND,213391,27746
1958,40,REDH,25653,9065
1958,40,RNDU,5413,2727
1958,40,RUDU,16658,11241
1958,40,SCAU,178019,49597
1958,43,AMCO,3490,2619
1958,43,BWTE,11434,10192
1958,43,MALL,22465,9633
1958,43,NOPI,6501,5789
1958,43,POND,39670,9795
1958,43,SCAU,1828,1828
1958,45,AMCO,34505,22297
1958,45,AMWI,17997,11421
1958,45,BWTE,274917,99603
1958,45,CANV,14715,6662
1958,45,GADW,16003,4019
1958,45,MALL,259585,43165
1958,45,NOPI,210158,43590
1958,45,NSHO,48470,14299
1958,45,POND,132297,21175
1958,45,REDH,21791,17035
1958,45,RUDU,1579,1491
1958,45,SCAU,6381,3478
1958,46,AGWT,4502,3802
1958,46,AMCO,21019,6674
1958,46,AMWI,6683,2933
1958,46,BWTE,231837,48283
1958,46,CANV,15960,11503
1958,46,GADW,28776,11633
1958,46,MALL,109798,46140
1958,46,NOPI,113722,43141
1958,46,NSHO,14400,7302
1958,46,POND,82616,21088
1958,46,REDH,12331,7840
1958,46,SCAU,3492,1053
1958,47,BWTE,10515,10515
1958,47,MALL,10523,10523
1958,47,POND,8690,1738
1958,50,ABDU,9017,8769
1958,50,BUFF,16941,10399
1958,50,CANV,32256,34738
1958,50,GOLD,41417,21487
1958,50,MALL,144031,32887
1958,50,MERG,165788,98366
1958,50,SCAU,69064,26526
1958,75,AGWT,56294,25165
1958,75,AMWI,115934,20909
1958,75,BUFF,29621,5839
1958,75,BWTE,59224,25642
1958,75,CANV,12398,5602
1958,75,GADW,2910,3556
1958,75,GOLD,8640,7231
1958,75,MALL,274127,213508
1958,75,MERG,4864,3870
1958,75,NOPI,208824,234688
1958,75,NSHO,56802,62663
1958,75,REDH,2233,2727
1958,75,RNDU,9622,7534
1958,75,RUDU,9952,4925
1958,75,SCAU,81119,13087
1958,76,AGWT,92279,47534
1958,76,AMWI,41767,38276
1958,76,BUFF,40876,30014
1958,76,BWTE,34672,68603
1958,76,GOLD,321714,61662
1958,76,MALL,92144,97452
1958,76,MERG,44845,15011
1958,76,NOPI,4473,25968
1958,76,NSHO,5868,26708
1958,76,REDH,15688,15568
1958,76,RNDU,23658,14583
1958,76,SCAU,340773,61980
1958,77,AGWT,284710,74195
1958,77,AMWI,242864,48089
1958,77,BUFF,104950,31015
1958,77,BWTE,57601,32059
1958,77,CAGO,96571,96571
1958,77,CANV,28940,27834
1958,77,GOLD,20169,8852
1958,77,MALL,375051,161786
1958,77,MERG,5322,2432
1958,77,NOPI,170904,117446
1958,77,NSHO,63370,28219
1958,77,RNDU,84223,62134
1958,77,RUDU,4148,3213
1958,77,SCAU,337444,126853
1959,1,BUFF,614,601
1959,1,CAGO,1906,1906
1959,1,GOLD,1983,1946
1959,1,MALL,2359,1232
1959,1,NOPI,4426,3324
1959,1,SCAU,2204,1244
1959,2,AGWT,2310,1585
1959,2,AMWI,1425,726
1959,2,BUFF,2900,1219
1959,2,GOLD,2812,1356
1959,2,MALL,8363,5089
1959,2,NOPI,10462,4302
1959,2,SCAU,22135,4841
1959,3,AGWT,37863,12930
1959,3,AMWI,16993,4682
1959,3,BUFF,27521,8825
1959,3,CAGO,10296,10296
1959,3,CANV,10936,4489
1959,3,GOLD,3912,1702
1959,3,MALL,55397,14019
1959,3,NOPI,60420,13885
1959,3,NSHO,5716,2660
1959,3,SCAU,130691,43552
1959,4,AGWT,21459,10081
1959,4,AMWI,36352,7657
1959,4,BUFF,7926,3726
1959,4,CAGO,26265,26265
1959,4,CANV,35264,18409
1959,4,GADW,863,894
1959,4,GOLD,3074,1670
1959,4,MALL,57899,10877
1959,4,NOPI,163323,47711
1959,4,NSHO,1906,1327
1959,4,SCAU,188398,57312
1959,5,AGWT,3775,3580
1959,5,AMWI,3883,982
1959,5,BUFF,1975,1875
1959,5,CAGO,15342,15342
1959,5,GOLD,766,838
1959,5,MALL,9873,5646
1959,5,NOPI,73215,15827
1959,5,NSHO,2850,1038
1959,5,SCAU,15479,6952
1959,6,AGWT,5853,4119
1959,6,AMWI,5886,2294
1959,6,BUFF,817,556
1959,6,CANV,356,331
1959,6,GOLD,528,573
1959,6,MALL,6018,2421
1959,6,NOPI,10679,2724
1959,6,NSHO,491,497
1959,6,SCAU,28799,7449
1959,7,AGWT,711,4387
1959,7,AMWI,1316,6237
1959,7,BUFF,149,2065
1959,7,CAGO,41818,41818
1959,7,CANV,292,1358
1959,7,GADW,243,135
1959,7,GOLD,721,2460
1959,7,MALL,9936,4979
1959,7,NOPI,4024,3150
1959,7,NSHO,671,1957
1959,7,SCAU,9870,9578
1959,8,AGWT,2758,2794
1959,8,AMWI,2531,1701
1959,8,CAGO,5718,5718
1959,8,GOLD,1190,1117
1959,8,MALL,11903,4616
1959,8,NOPI,44267,9701
1959,8,SCAU,60281,28046
1959,9,AGWT,2268,2187
1959,9,AMWI,4164,1973
1959,9,BUFF,1009,1019
1959,9,CAGO,337852,337852
1959,9,CANV,3302,2209
1959,9,GOLD,1957,1976
1959,9,MALL,17406,6155
1959,9,NOPI,326450,60516
1959,9,NSHO,1029,1107
1959,9,SCAU,195965,39234
1959,10,CAGO,14968,14968
1959,10,CANV,3062,3001
1959,10,MALL,9496,5804
1959,10,NOPI,144913,35087
1959,10,NSHO,1122,1229
1959,10,SCAU,30198,16142
1959,11,AMWI,4735,1913
1959,11,BUFF,383,373
1959,11,CAGO,18422,18422
1959,11,CANV,1502,1017
1959,11,MALL,7422,3546
1959,11,NOPI,106646,19354
1959,11,SCAU,72391,17846
1959,12,AGWT,858,811
1959,12,AMWI,30605,9796
1959,12,CANV,22695,17676
1959,12,GOLD,29596,13289
1959,12,MALL,17974,5509
1959,12,MERG,139,132
1959,12,NOPI,102882,22660
1959,12,NSHO,382,361
1959,12,SCAU,39548,5924
1959,13,AGWT,25806,5435
1959,13,AMWI,189117,86647
1959,13,CAGO,2275,2275
1959,13,CANV,4264,2537
1959,13,GOLD,9885,5272
1959,13,MALL,62287,19501
1959,13,MERG,1047,703
1959,13,NOPI,235094,109024
1959,13,NSHO,27755,21936
1959,13,SCAU,85861,29657
1959,14,AGWT,38453,17739
1959,14,AMWI,177248,45920
1959,14,CAGO,41906,41906
1959,14,GOLD,130158,63335
1959,14,MALL,172002,41848
1959,14,MERG,19864,7681
1959,14,NOPI,471162,207065
1959,14,NSHO,3111,2170
1959,14,SCAU,948871,174645
1959,15,AGWT,156373,41633
1959,15,AMWI,77429,40758
1959,15,BUFF,11026,14949
1959,15,CAGO,20675,59480
1959,15,CANV,25838,5316
1959,15,GOLD,26955,17458
1959,15,MALL,60025,43459
1959,15,MERG,28561,11867
1959,15,NOPI,617154,99010
1959,15,NSHO,34796,7428
1959,15,RNDU,45129,10515
1959,15,SCAU,503121,165269
1959,16,AGWT,21218,15299
1959,16,AMWI,50430,20913
1959,16,BUFF,11969,9770
1959,16,CAGO,403986,403986
1959,16,GOLD,39014,14582
1959,16,MALL,59235,39906
1959,16,MERG,20669,9016
1959,16,NOPI,212507,60286
1959,16,RNDU,5443,3915
1959,16,SCAU,186188,55110
1959,17,AGWT,731240,338803
1959,17,AMCO,11107,7748
1959,17,AMWI,696653,259208
1959,17,BUFF,60044,31422
1959,17,BWTE,121636,73526
1959,17,CAGO,22845,22845
1959,17,CANV,6118,4212
1959,17,GOLD,93605,50050
1959,17,MALL,723528,234603
1959,17,MERG,6011,6414
1959,17,NOPI,568788,148164
1959,17,NSHO,284233,269324
1959,17,RNDU,94980,25857
1959,17,RUDU,10506,14684
1959,17,SCAU,986844,303913
1959,18,AGWT,132936,69042
1959,18,AMWI,48608,25162
1959,18,BUFF,31725,7169
1959,18,GOLD,14102,4468
1959,18,MALL,171283,34028
1959,18,NOPI,86792,17132
1959,18,NSHO,27305,5524
1959,18,RNDU,73451,11839
1959,18,SCAU,430704,162042
1959,20,AGWT,40465,11107
1959,20,AMCO,145668,41166
1959,20,AMWI,85915,33530
1959,20,BUFF,9815,2723
1959,20,BWTE,94651,38339
1959,20,CAGO,3424,3424
1959,20,CANV,34500,8608
1959,20,GADW,313,301
1959,20,GOLD,42781,12731
1959,20,MALL,128779,27985
1959,20,MERG,4993,3297
1959,20,NOPI,108253,24660
1959,20,NSHO,53304,7867
1959,20,REDH,27251,7934
1959,20,RNDU,8720,3647
1959,20,RUDU,5205,2450
1959,20,SCAU,33258,7603
1959,21,AGWT,10552,16054
1959,21,BUFF,5521,16091
1959,21,BWTE,25725,26993
1959,21,CAGO,75923,75923
1959,21,GOLD,17997,23934
1959,21,MALL,36635,70635
1959,21,MERG,15891,19622
1959,21,NOPI,6646,3903
1959,21,SCAU,91264,64737
1959,22,AGWT,17466,8946
1959,22,AMCO,15022,7316
1959,22,AMWI,8578,5989
1959,22,BUFF,2492,1033
1959,22,BWTE,30966,28011
1959,22,CANV,4867,3358
1959,22,GADW,19945,9593
1959,22,GOLD,27079,11481
1959,22,MALL,226700,84357
1959,22,MERG,4304,2659
1959,22,NOPI,16000,9596
1959,22,NSHO,13109,6517
1959,22,RNDU,2485,2895
1959,22,SCAU,70888,38346
1959,23,AGWT,36110,19639
1959,23,AMCO,7443,6126
1959,23,AMWI,28900,16302
1959,23,BUFF,12595,6809
1959,23,BWTE,35863,24246
1959,23,CAGO,5249,5249
1959,23,CANV,31155,15438
1959,23,GADW,5760,5983
1959,23,GOLD,232649,95160
1959,23,MALL,301802,118260
1959,23,MERG,31419,16372
1959,23,NOPI,16846,5618
1959,23,NSHO,6625,5276
1959,23,SCAU,78778,17917
1959,24,AGWT,12113,9523
1959,24,AMWI,49079,31430
1959,24,BUFF,6338,3759
1959,24,CAGO,66024,66024
1959,24,CANV,9901,10286
1959,24,GOLD,211748,164256
1959,24,MALL,192745,62008
1959,24,MERG,25538,10553
1959,24,NOPI,5086,3959
1959,24,SCAU,208578,65176
1959,25,AGWT,11208,4301
1959,25,AMCO,115835,50497
1959,25,AMWI,44691,21111
1959,25,BUFF,5026,3884
1959,25,BWTE,54645,29018
1959,25,CAGO,3491,3491
1959,25,CANV,69689,19308
1959,25,GADW,9194,4058
1959,25,GOLD,46421,14605
1959,25,MALL,157033,25063
1959,25,MERG,1607,1333
1959,25,NOPI,21176,4616
1959,25,NSHO,37452,15783
1959,25,RNDU,2506,1930
1959,25,RUDU,4495,3895
1959,25,SCAU,55889,10834
1959,26,AGWT,261064,65351
1959,26,AMCO,57330,11731
1959,26,AMWI,356797,37926
1959,26,BUFF,41103,9610
1959,26,BWTE,571864,88549
1959,26,CAGO,2075,2075
1959,26,CANV,62371,14538
1959,26,GADW,189782,29844
1959,26,GOLD,5489,2888
1959,26,MALL,989212,93931
